sentiment,stemmed_tokens
-1,"['unit', 'it', 'should', 'be', 'free', 'like', 'other', 'airlin', 'again', 'it', 'not', 'anymor']"
-1,"['unit', 'exist', 'reserv', 'is', 'fine', 'wa', 'talk', 'about', 'no', 'longer', 'have', 'an', 'cmh', 'ord', 'option', 'get', 'me', 'in', 'too', 'late', 'flight']"
-1,"['unit', 'know', 'sure', 'you', 'hear', 'it', 'all', 'the', 'time', 'don', 'like', 'the', 'new', 'seat', 'small', 'guy', 'and', 'feel', 'the', 'new', 'plane', 'are', 'tight']"
-1,"['unit', 'how', 'about', 'after', 'hr', 'at', 'ord', 'anoth', 'on', 'the', 'tarmac', 'refus', 'to', 'move', 'me', 'to', 'an', 'earlier', 'flight', 'you', 'make', 'it', 'up', 'to', 'me', 'iflyalot', 'bs']"
-1,"['unit', 'also', 'doesn', 'help', 'me', 'veri', 'frequent', 'flier', 'and', 'unit', 'premier', 'gold', 'appar', 'that', 'mean', 'noth']"
-1,"['unit', 'delay', 'anoth', 'hour']"
-1,"['unit', 'can', 'beat', 'the', 'storm', 'out', 'of', 'town', 'if', 'you', 'wait', 'to', 'issu', 'the', 'polici', 'until', 'too', 'late', 'flight', 'nw', 'issu', 'storm', 'warn', 'alreadi']"
-1,"['unit', 'skywest', 'do', 'it', 'again', 'will', 'now', 'miss', 'one', 'or', 'probabl', 'both', 'our', 'aspen', 'event', 'fail']"
-1,"['unit', 'don', 'need', 'your', 'apolog', 'need', 'my', 'bag', 'took', 'minut', 'from', 'land', 'to', 'get', 'it', 'unaccept']"
-1,"['unit', 'add', 'wifi', 'entertain', 'and', 'the', 'old', 'seat', 'and', 'll', 'come', 'back']"
-1,"['unit', 'so', 'we', 'fli', 'into', 'sfo', 'and', 'honululu', 'get', 'push', 'back', 'hour', 'and', 'now', 'it', 'look', 'like', 'more', 'delay', 'beg', 'of', 'you', 'plz', 'sort', 'thi', 'out', 'soon']"
-1,"['unit', 'super', 'lame', 'that', 'you', 'charg', 'for', 'tv', 'on', 'an', 'intern', 'flight', 'to', 'the', 'us', 'it', 'isn']"
-1,"['unit', 'as', 'for', 'volunt', 'to', 'give', 'up', 'seat', 'peopl', 'did', 'now', 'we', 'sit', 'for', 'minut', 'on', 'plane', 'wait', 'them', 'to', 'add', 'more', 'peopl', 'letsgo']"
-1,"['unit', 'you', 'go', 'to', 'transfer', 'my', 'car', 'to', 'me', 'too', 'becaus', 'it', 'at', 'the', 'airport', 'you', 'couldn', 'get', 'me', 'too']"
-1,"['unit', 'next', 'time', 'will', 'not', 'volunt', 'to', 'let', 'you', 'gate', 'check', 'my', 'bag', 'for', 'space', 'sinc', 'you', 'obvious', 'can', 'deliv', 'it', 'in', 'time', 'manner']"
-1,"['unit', 'sorri', 'it', 'cold', 'in', 'chicago', 'but', 'don', 'see', 'whi', 'that', 'mean', 'it', 'take', 'minut', 'for', 'my', 'prioriti', 'bag', 'to', 'show', 'up', 'on', 'the', 'carousel']"
-1,"['unit', 'you', 'are', 'make', 'me', 'miss', 'big', 'snow', 'in', 'montana', 'not', 'cool']"
-1,"['unit', 'you', 'might', 'be', 'the', 'onli', 'airlin', 'not', 'offer', 'waiver', 'keep', 'up', 'the', 'good', 'fight']"
-1,"['unit', 'know', 'where', 'to', 'check', 'my', 'complaint', 'is', 'my', 'ticket', 'said', 'dinner', 'when', 'book', 'now', 'it', 'chang', 'to', 'refresh', 'where', 'my', 'refund']"
-1,"['unit', 'bag', 'mia', 'sinc', 'wednesday', 'still', 'no', 'word', 'where', 'it', 'is', 'or', 'if', 'we', 'll', 'ever', 'see', 'it', 'again', 'lostluggag', 'frustrat']"
-1,"['unit', 'we', 'can', 'all', 'be', 'american', 'airlin', 'suppos', 'http', 'co', 'ewj', 'oklji']"
-1,"['unit', 'love', 'to', 'report', 'how', 'horribl', 'thi', 'flight', 'is', 'to', 'your', 'team', 'let', 'make', 'it', 'wors', 'as', 'they', 'get', 'to', 'my', 'seat', 'out', 'of', 'all', 'snack']"
-1,"['unit', 'you', 'need', 'to', 'get', 'it', 'togeth', 'of', 'flight', 'cancel', 'flightl', 'strand', 'with', 'no', 'car', 'and', 'my', 'baggag', 'is', 'lost', 'you', 'never', 'get', 'it', 'right']"
-1,"['unit', 'it', 'worth', 'say', 'that', 'if', 'you', 'litter', 'in', 'singapor', 'you', 'get', 'cane', 'but', 'there', 'are', 'rule', 'say', 'unit']"
-1,"['unit', 'fulli', 'awar', 'it', 'just', 'that', 'your', 'rule', 'are', 'harsh', 'toward', 'the', 'client', 'especi', 'sinc', 'you', 're', 'go', 'to', 'resel', 'my', 'seat', 'for', 'more']"
-1,"['unit', 'whi', 'won', 'check', 'my', 'carri', 'on', 'watch', 'handler', 'throw', 'thi', 'bag', 'miss', 'the', 'convey', 'belt', 'sat', 'there', 'min', 'http', 'co', 'lyoocx', 'msh']"
-1,"['unit', 'whi', 'so', 'can', 'wast', 'more', 'of', 'time', 'on', 'thi', 'airlin', 'to', 'get', 'an', 'autom', 'messag', 'disappoint', 'as', 'alway']"
-1,"['unit', 'thi', 'mean', 'within', 'one', 'week', 'will', 'have', 'file', 'compens', 'complaint', 'to', 'your', 'websit']"
-1,"['unit', 'not', 'sure', 'howev', 'my', 'ticket', 'includ', 'one', 'check', 'bag', 'therefor', 'thi', 'charg', 'wa', 'extra', 'and', 'complet', 'unanticip']"
-1,"['unit', 'terribl', 'disappoint', 'confirm', 'reserv', 'delay', 'and', 'your', 'cust', 'servic', 'staff', 'wa', 'not', 'help', 'in', 'find', 'an', 'altern', 'solut']"
-1,"['unit', 'thi', 'is', 'besid', 'the', 'fact', 'that', 'one', 'week', 'ago', 'you', 'delay', 'me', 'by', 'hour', 'am', 'not', 'impress', 'at', 'all']"
-1,"['unit', 'it', 'my', 'one', 'and', 'onli', 'check', 'bag', 'which', 'is', 'check', 'to', 'edinburgh', 'howev', 'am', 'be', 'charg', 'randomli', 'from', 'dc', 'to', 'newark']"
-1,"['unit', 'with', 'the', 'purchas', 'of', 'my', 'ticket', 'am', 'entitl', 'to', 'check', 'in', 'bag', 'howev', 'am', 'be', 'charg', 'an', 'extra', 'dollar', 'for', 'domest', 'transport']"
-1,"['unit', 'thank', 'for', 'the', 'hr', 'delay', 'then', 'board', 'us', 'onto', 'plane', 'that', 'reek', 'of', 'vomit', 'flight', 'attend', 'indic', 'it', 'wasn', 'clean', 'properli']"
-1,"['unit', 'have', 'never', 'been', 'so', 'gross', 'out', 'in', 'my', 'life', 'what', 'disappoint', 'yet', 'again', 'fli', 'with', 'you']"
-1,"['unit', 'thank', 'for', 'delay', 'my', 'flight', 'for', 'an', 'hour', 'and', 'then', 'board', 'us', 'onto', 'flight', 'that', 'reek', 'of', 'vomit', 'becaus', 'it', 'wasn', 'clean', 'properli']"
-1,"['unit', 'just', 'land', 'might', 'want', 'to', 'check', 'flight', 'plane', 'from', 'houston', 'that', 'sound', 'wa', 'dure', 'takeoff', 'amp', 'land', 'http', 'co', 'qkquraggoo']"
-1,"['unit', 'can', 'even', 'look', 'at', 'you', 'right', 'now', 'll', 'call', 'you', 'when', 'not', 'so', 'mad']"
-1,"['unit', 'request', 'an', 'onlin', 'refund', 'option', 'they', 'deni', 'say', 'the', 'ticket', 'wa', 'use', 'hope', 'they', 'understand', 'the', 'problem', 'from', 'your', 'approach']"
-1,"['unit', 'nope', 'still', 'sit', 'at', 'the', 'gate']"
-1,"['unit', 'the', 'passeng', 'wait', 'insid', 'the', 'flight', 'on', 'the', 'runway', 'and', 'return', 'back', 'in', 'gate', 'that', 'should', 'not', 'count', 'as', 'valid', 'journey']"
-1,"['unit', 'ye', 'it', 'is', 'partli', 'use', 'the', 'del', 'ewr', 'is', 'use', 'the', 'return', 'flight', 'wa', 'cancel', 'flightl', 'due', 'to', 'technic', 'glitch', 'in', 'oper']"
-1,"['unit', 'appreci', 'you', 'look', 'can', 'you', 'compens', 'me', 'on', 'anyth', 'for', 'my', 'troubl', 'still', 'haven', 'taken', 'off', 'for', 'am', 'flight']"
-1,"['unit', 'anoth', 'terribl', 'experi', 'with', 'unit', 'discrimin', 'delay', 'and', 'no', 'help', 'from', 'custom', 'servic', 'unit', 'notimpress']"
-1,"['unit', 'if', 'busi', 'decis', 'is', 'made', 'that', 'inconveni', 'and', 'possibl', 'caus', 'lost', 'custom', 'is', 'it', 'good', 'busi', 'decis', 'cranki']"
-1,"['unit', 'pleas', 'provid', 'updat', 'on', 'ua', 'thi', 'flight', 'ha', 'been', 'strand', 'by', 'unit', 'with', 'no', 'inform', 'from', 'the', 'crew', 'on', 'the', 'plane']"
-1,"['unit', 'thank', 'for', 'remind', 'me', 'how', 'much', 'easier', 'it', 'is', 'to', 'fli', 'southwest', 'get', 'more', 'agent', 'at', 'sfo']"
-1,"['unit', 'that', 'still', 'one', 'day', 'over', 'my', 'visa', 'expir', 'on', 'june', 'which', 'is', 'whi', 'book', 'my', 'flight', 'on', 'that', 'day']"
-1,"['unit', 'mia', 'ewr', 'excel', 'crew', 'ewr', 'iad', 'no', 'crew', 'to', 'load', 'bag', 'wait', 'door', 'open', 'freez', 'min', 'past', 'departur']"
-1,"['unit', 'your', 'custom', 'servic', 'is', 'crap']"
-1,"['unit', 'thank', 'for', 'have', 'ground', 'crew', 'that', 'are', 'surpris', 'when', 'flight', 'arriv']"
-1,"['unit', 'ua', 'sit', 'on', 'tarmac', 'at', 'ord', 'when', 'there', 'are', 'visibl', 'gate', 'open', 'reassign', 'our', 'gate']"
-1,"['unit', 'usual', 'an', 'issu', 'with', 'express', 'our', 'of', 'sfo', 'posit', 'note', 'mainlin', 'wa', 'enjoy']"
-1,"['unit', 'no', 'sato', 'rebook', 'me', 'just', 'upset', 'that', 'my', 'travel', 'offic', 'had', 'to', 'fix', 'thi', 'and', 'you', 'couldn']"
-1,"['unit', 'kind', 'of', 'unnerv', 'to', 'watch', 'the', 'guy', 'deic', 'your', 'plane', 'text', 'on', 'hi', 'phone', 'the', 'whole', 'time', 'http', 'co', 'qdxft', 'qqt']"
-1,"['unit', 'refresh', 'my', 'browser', 'right', 'befor', 'checkout', 'error', 'load', 'messag', 'ticket', 'price', 'increas', 'in', 'matter', 'of', 'sec']"
-1,"['unit', 'jedediahbila', 'whi', 'is', 'unit', 'vote', 'everi', 'year', 'as', 'one', 'of', 'the', 'worst', 'airlin', 'do', 'enjoy', 'that', 'titl', 'you', 'should', 'give', 'jedediah', 'free', 'pass']"
-1,"['unit', 'think', 'you', 'should', 'board', 'from', 'the', 'back', 'of', 'the', 'plane', 'whatstheholdup', 'chitocl']"
-1,"['unit', 'thank', 'seat', 'made', 'for', 'year', 'old', 'and', 'broken', 'tv', 'flight', 'year', 'my', 'last', 'on', 'your', 'airlin']"
-1,"['unit', 'bobwesson', 'fair', 'enough', 'unit', 'everybodi', 'is', 'do', 'the', 'best', 'they', 'can', 'although', 'that', 'slight', 'delay', 'is', 'turn', 'into', 'cancel', 'flightlat']"
-1,"['unit', 'still', 'wait', 'on', 'our', 'bag', 'never', 'got', 'deliv', 'yesterday', 'can', 'reach', 'real', 'person', 'for', 'help', 'send', 'dm', 'with', 'ref', 'number']"
-1,"['unit', 'worst', 'flight', 'experi', 've', 'ever', 'had', 'will', 'never', 'ever', 'fli', 'your', 'airlin', 'again']"
-1,"['unit', 'whi', 'do', 'have', 'to', 'go', 'thru', 'the', 'detail', 'of', 'the', 'flight', 'want', 'the', 'record', 'to', 'then', 'repeat', 'all', 'when', 'real', 'person', 'get', 'on', 'the', 'line']"
-1,"['unit', 'whi', 'would', 'person', 'take', 'hour', 'and', 'hour', 'of', 'wait', 'time', 'just', 'to', 'tell', 'lie']"
-1,"['unit', 'hey', 'dm', 'not', 'work', 'ua']"
-1,"['unit', 'the', 'refund', 'team', 'is', 'far', 'from', 'custom', 'care', 'courtesi', 'they', 'need', 'train', 'on', 'work', 'ethic', 'so', 'it', 'like', 'sir', 'lie', 'how', 'can', 'help']"
-1,"['unit', 'split', 'up', 'my', 'flight', 'quadrupl', 'the', 'price']"
-1,"['unit', 'contd', 'am', 'be', 'told', 'that', 'am', 'ask', 'for', 'refund', 'on', 'use', 'ticket', 'on', 'flight', 'that', 'got', 'cancel', 'flightl', 'how', 'is', 'the', 'ticket', 'use']"
-1,"['unit', 'after', 'sever', 'trial', 'and', 'sever', 'hour', 'of', 'wait', 'on', 'phone', 'to', 'contact', 'custom', 'care', 'to', 'get', 'my', 'refund', 'all', 'get', 'is', 'cold', 'shoulder']"
-1,"['unit', 'book', 'and', 'paid', 'for', 'flight', 'to', 'get', 'me', 'to', 'denver', 'at', 'specif', 'time', 'for', 'meet', 'you', 'fail', 'it', 'wasn', 'caus', 'by', 'weather']"
-1,"['unit', 'what', 'don', 'understand', 'isn', 'flight', 'that', 'paid', 'premium', 'for', 'get', 'cancel', 'flight', 'and', 'the', 'best', 'you', 'can', 'do', 'is', 'next', 'avail', 'flight']"
-1,"['unit', 'flight', 'is', 'aw', 'onli', 'one', 'lavatori', 'function', 'and', 'peopl', 'line', 'up', 'bump', 'etc', 'becaus', 'can', 'use', 'st', 'class', 'bathroom', 'ridicul']"
-1,"['unit', 'actual', 'we', 'aren', 'still', 'park', 'here']"
-1,"['unit', 'whi', 'can', 'onli', 'appli', 'one', 'travel', 'certif', 'per', 'itinerari', 'even', 'when', 'have', 'multipl', 'flight']"
-1,"['unit', 'log', 'in', 'view', 'reserv', 'tri', 'view', 'specif', 'reserv', 'amp', 'take', 'me', 'back', 'to', 'login', 'page']"
-1,"['unit', 'time', 'my', 'flight', 'ha', 'been', 'delay', 'and', 'miss', 'my', 'next', 'flight', 'thi', 'time', 'you', 've', 'lost', 'my', 'baggag', 'no', 'clean', 'cloth', 'flight', 'thx']"
-1,"['unit', 'whi', 'the', 'hell', 'do', 'my', 'mile', 'expir', 'wa', 'realli', 'look', 'forward', 'to', 'accru', 'enough', 'for', 'free', 'flight', 'in', 'year']"
-1,"['unit', 'familiar', 'with', 'the', 'procedur', 'it', 'wouldn', 'be', 'the', 'first', 'time', 'unitedairlin', 'lost', 'one', 'of', 'my', 'bag', 'unhappytravel']"
-1,"['unit', 'get', 'that', 'but', 'do', 'it', 'by', 'give', 'inaccur', 'mislead', 'info', 'doesn', 'seem', 'like', 'great', 'way', 'to', 'do', 'it']"
-1,"['unit', 'clean', 'region', 'jet', 'take', 'an', 'hour']"
-1,"['unit', 'you', 'just', 'tri', 'to', 'charg', 'for', 'flight', 'when', 'tri', 'to', 'make', 'chang', 'over', 'the', 'phone', 'not', 'includ', 'chang', 'fee', 'wtf']"
-1,"['unit', 'flight', 'roll', 'delay', 'of', 'hour', 'minut']"
-1,"['unit', 'believ', 'just', 'custom', 'servic', 'at', 'last', 'post', 'he', 'wa', 'at', 'narita', 'in', 'tokyo', 'they', 'sent', 'him', 'to', 'motel', 'to', 'rest', 'said', 'standbi', 'mayb', 'day']"
-1,"['unit', 'your', 'websit', 'is', 'complet', 'joke', 'when', 'use', 'safari']"
-1,"['unit', 'the', 'new', 'seat', 'on', 'the', 'canadaair', 'region', 'jet', 'just', 'plain', 'suck']"
-1,"['unit', 'airlin', 'abus', 'your', 'expens', 'video', 'equip', 'and', 'overcharg', 'you', 'for', 'the', 'privileg', 'http', 'co', 'sdylukr', 'pt', 'via', 'robthecameraman']"
-1,"['unit', 'that', 'the', 'repli', 'lol', 'hope', 'that', 'at', 'least', 'the', 'new', 'plane', 'wa', 'maintain', 'befor', 'the', 'flight']"
-1,"['unit', 'did', 'somebodi', 'say', 'flight', 'upgrad']"
-1,"['unit', 'how', 'is', 'it', 'tripitpro', 'ha', 'accur', 'delay', 'dept', 'time', 'and', 'hour', 'late', 'flightr', 'hear', 'the', 'same', 'from', 'you', 'just', 'curiou']"
-1,"['unit', 'can', 'tell', 'you', 'your', 'airlin', 'ha', 'lost', 'mine', 'and', 'my', 'famili', 'busi', 'thi', 'day', 'and', 'age', 'messag', 'through', 'twitter', 'travel', 'fast']"
-1,"['unit', 'tri', 'to', 'reach', 'him', 'for', 'the', 'number', 'at', 'last', 'they', 'have', 'him', 'on', 'standby', 'and', 'gave', 'him', 'meal', 'voucher', 'for', 'potenti', 'day', 'standby']"
-1,"['unit', 'thi', 'is', 'veri', 'disappoint', 'thi', 'is', 'about', 'custom', 'servic']"
-1,"['unit', 'board', 'on', 'time', 'deplan', 'and', 'now', 'minut', 'delay', 'no', 'transpar', 'dure', 'can', 'wait', 'to', 'give', 'up', 'my', 'gold', 'statu', 'for', 'aa']"
-1,"['unit', 'stocker', 'my', 'wife', 'sarah', 'stocker', 'did', 'also', 'call', 'but', 'could', 'not', 'connect', 'me', 'to', 'custom', 'servic']"
-1,"['unit', 'onc', 'again', 'am', 'victim', 'to', 'the', 'scam', 'that', 'is', 'your', 'shit', 'custom', 'servic', 'thi', 'time', 'the', 'agent', 'hung', 'up', 'on', 'me', 'wtf', 'do', 'you', 'teach', 'your', 'staff']"
-1,"['unit', 'flight', 'my', 'frustrat', 'boil', 'over', 'after', 'deal', 'with', 'attend', 'her', 'attitud', 'wa', 'ridicul']"
-1,"['unit', 'nice', 'to', 'know', 'that', 'hour', 'of', 'my', 'time', 'is', 'worth', 'free', 'directtv', 'for', 'everyon', 'ever', 'hear', 'of', 'prevent', 'mainten']"
-1,"['unit', 'that', 'may', 'be', 'true', 'howev', 'after', 'week', 'matter', 'is', 'still', 'unresolv', 'and', 'can', 'not', 'get', 'through', 'to', 'supervisor', 'or', 'manag', 'to', 'help']"
-1,"['unit', 'obvious', 'no', 'one', 'know', 'darn', 'thing', 'around', 'here', 'what', 'are', 'we', 'to', 'do', 'if', 'thi', 'doe', 'not', 'get', 'resolv', 'http', 'co', 'ph', 'qjzapkx']"
-1,"['unit', 'have', 'those', 'notif', 'yet', 'the', 'staff', 'on', 'board', 'say', 'that', 'is', 'not', 'accur', 'and', 'they', 'have', 'no', 'departur', 'time']"
-1,"['unit', 'not', 'know', 'if', 'the', 'seat', 'are', 'actual', 'narrow', 'than', 'other', 'seat', 'but', 'they', 'feel', 'like', 'it', 'or', 'mayb', 'extra', 'bloat']"
-1,"['unit', 'dm', 'sent', 'thi', 'lack', 'if', 'custom', 'servic', 'is', 'get', 'ridicul']"
-1,"['unit', 'delay', 'go', 'home', 'again', 'get', 'realli', 'tire', 'of', 'delay']"
-1,"['unit', 'uh', 'book', 'it', 'through', 'the', 'ua', 'websit', 'whi', 'the', 'price', 'chang']"
-1,"['unit', 'rebook', 'get', 'home', 'hour', 'late', 'flightr', 'then', 'plan', 'what', 'are', 'the', 'chanc', 'll', 'ever', 'see', 'my', 'bag', 'again', 'unhappytravel']"
-1,"['unit', 'unit', 'club', 'team', 'is', 'amp', 'got', 'me', 'seat', 'late', 'flightr', 'still', 'not', 'sure', 'whi', 'last', 'min', 'ual', 'cancel', 'flightlat', 'cost', 'me', 'yet', 'overbook', 'folk', 'get']"
-1,"['unit', 'will', 'flight', 'to', 'yyc', 'be', 'provid', 'free', 'food', 'when', 'we', 'are', 'allow', 'back', 'on', 'board', 'after', 'the', 'broken', 'lightbulb']"
-1,"['unit', 'wa', 'not', 'look', 'for', 'the', 'fare', 'to', 'be', 'return', 'on', 'the', 'companion', 'flight', 'don', 'understand', 'whi', 'an', 'addit', 'fee', 'wa', 'necessari']"
-1,"['unit', 'flight', 'to', 'be', 'specif', 'the', 'last', 'two', 'were', 'probabl', 'feet', 'apart', 'and', 'within', 'sight', 'of', 'each', 'other']"
-1,"['unit', 'without', 'baggag', 'for', 'day', 'and', 'can', 'get', 'an', 'updat', 'from', 'houston', 'airport', 'sinc', 'monday', 'worst', 'servic', 'ever']"
-1,"['unit', 'ye', 'to', 'three', 'differ', 'checker', 'along', 'the', 'walk', 'to', 'the', 'plane', 'overkil']"
-1,"['unit', 'bummer', 'might', 'have', 'to', 'go', 'with', 'americanair', 'card', 'instead', 'ty', 'for', 'respons', 'though']"
-1,"['unit', 'or', 'sure', 'her', 'busi', 'will', 'go', 'els', 'where', 'for', 'airlin', 'travel', 'her', 'name', 'is', 'kathryn', 'sotelo']"
-1,"['unit', 'made', 'to', 'check', 'in', 'my', 'carri', 'on', 'from', 'flight', 'pbi', 'to', 'newark', 'plane', 'luggag', 'stow', 'not', 'full', 'cost', 'me', 'time', 'money', 'amp', 'aggrav']"
-1,"['unit', 'have', 'no', 'way', 'to', 'contact', 'her', 'while', 'she', 'is', 'in', 'flight', 'thi', 'doe', 'not', 'work', 'for', 'me', 'her', 'father', 'is', 'about', 'to', 'pass', 'and', 'is', 'head', 'to', 'denver']"
-1,"['unit', 'we', 'are', 'on', 'two', 'more', 'flight', 'today', 'let', 'hope', 'the', 'kit', 'doe', 'not', 'get', 'the', 'same', 'treatment', 'http', 'co', 'pd', 'nbaakxh']"
-1,"['unit', 'pleas', 'help', 'regard', 'pnr', 'zz', 'whi', 'am', 'now', 'waitlist', 'for', 'flight']"
-1,"['unit', 'hope', 'you', 'have', 'solut', 'or', 'insur', 'to', 'cover', 'thi', 'issu']"
-1,"['unit', 'custom', 'servic', 'ha', 'no', 'solut', 'and', 'now', 'we', 'might', 'miss', 'show', 'becaus', 'of', 'them']"
-1,"['unit', 'deserv', 'to', 'go', 'bankrupt', 'just', 'delay', 'an', 'outbound', 'flight', 'with', 'no', 'info', 'on', 'the', 'connect', 'flight', 'that', 'we', 're', 'go', 'to', 'miss']"
-1,"['unit', 'flt', 'delay', 'becaus', 'of', 'mainten', 'that', 'fix', 'but', 'can', 'board', 'becaus', 'flight', 'crew', 'didn', 'stay', 'in', 'board', 'area', 'fail']"
-1,"['unit', 'not', 'anymor', 'final', 'wa', 'ticket', 'min', 'befor', 'takeoff', 'not', 'sure', 'whi', 'the', 'confus', 'with', 'full', 'fare', 'gsa', 'ticket']"
-1,"['unit', 'ye', 'but', 'they', 'still', 'don', 'know', 'where', 'it', 'is', 've', 'been', 'told', 'it', 'might', 'be', 'on', 'flight', 'but', 'now', 'no', 'one', 'can', 'confirm', 'it']"
-1,"['unit', 'wind', 'chill', 'in', 'ithica', 'degre', 'and', 'for', 'the', 'troubl', 'of', 'lose', 'my', 'cloth', 'they', 'give', 'me', 'shirt', 'll', 'burn', 'it', 'for', 'warmth', 'unit']"
-1,"['unit', 'will', 'be', 'call', 'custom', 'servic', 'delay', 'flight', 'today', 'now', 'luggag', 'misplac', 'disast', 'across', 'the', 'board']"
-1,"['unit', 'crew', 'ha', 'been', 'notifi', 'passeng', 'move', 'but', 'water', 'not', 'fix', 'now', 'on', 'tarmac', 'two', 'hour']"
-1,"['unit', 'that', 'link', 'is', 'not', 'help', 'as', 'it', 'doe', 'not', 'put', 'me', 'in', 'touch', 'with', 'manag']"
-1,"['unit', 'delay', 'cmh', 'to', 'ord', 'ran', 'to', 'gate', 'min', 'connect', 'door', 'close', 'no', 'one', 'around', 'ignor', 'by', 'st', 'agent', 'nd', 'super', 'rude', 'thanksunit']"
-1,"['unit', 'upgrd', 'guess', 'the', 'kit', 'kat', 'look', 'tasti', 'not', 'go', 'near', 'that', 'sandwich']"
-1,"['unit', 'wors', 'head', 'to', 'laguardia', 'delay', 'whi', 'is', 'the', 'tray', 'tabl', 'the', 'size', 'of', 'mous', 'pad', 'and', 'the', 'overhead', 'the', 'size', 'on', 'my', 'pocket']"
-1,"['unit', 'now', 'from', 'iah', 'to', 'ewr', 'ha', 'broken', 'entertain', 'system', 'and', 'no', 'wifi', 'despit', 'info', 'on', 'app', 'http', 'co', 'fy', 'rzb']"
-1,"['unit', 'your', 'custom', 'servic', 'is', 'terribl']"
-1,"['unit', 'pleas', 'send', 'help', 'asap', 'to', 'kathrynsotelo', 'on', 'flight', 'to', 'chicago', 'seat', 'airlin', 'http', 'co', 'skrlyrz']"
-1,"['unit', 'defin', 'appreci', 'doubt', 'the', 'worst', 'major', 'airlin', 'in', 'the', 'usa', 'act', 'on', 'much', 'feedback']"
-1,"['unit', 'yea', 'refund', 'your', 'airlin', 'ruin', 'our', 'trip']"
-1,"['unit', 'that', 'wonder', 'unfortun', 'doesn', 'help', 'on', 'thi', 'hr', 'flight', 'between', 'to', 'major', 'citi', 'disappoint']"
-1,"['unit', 'thank', 'for', 'delay', 'our', 'flight', 'for', 'an', 'hour', 'miss', 'our', 'connect', 'flight', 'and', 'terribl', 'custom', 'servic', 'neveragain', 'vacat']"
-1,"['unit', 'got', 'rebook', 'on', 'aa', 'one', 'question', 'though', 'do', 'you', 'automat', 'refund', 'the', 'check', 'baggag', 'fee', 'for', 'flight', 'that', 'wa', 'cancel', 'flightl']"
-1,"['unit', 'it', 'is', 'all', 'good', 'your', 'team', 'ha', 'been', 'noth', 'short', 'of', 'amaz', 'with', 'everyth']"
-1,"['unit', 'new', 'flight', 'ha', 'me', 'at', 'the', 'window', 'kind', 'of', 'tick', 'off', 'pick', 'aisl', 'seat', 'onli', 'becaus', 'hate', 'window', 'seat', 'annoy', 'epicfail']"
-1,"['unit', 'nope', 'had', 'to', 'rebook', 'through', 'houston', 'so', 'could', 'get', 'to', 'amarillo', 'befor', 'pm', 'stuck', 'in', 'sfo', 'for', 'four', 'hour']"
